Channel,Timestamp,X,Y,Z
2,1822466230,2.088,-0.354,0.297
2,1822466375,2.041,-0.32,0.278
2,1822466519,1.994,-0.297,0.268
2,1822466664,1.937,-0.009,0.044
2,1822468254,1.165,0.043,0.006
2,1822467676,1.468,-0.075,0.119
2,1822467821,1.389,-0.06,0.098
2,1822467965,1.318,-0.041,0.077
2,1822468110,0.494,0.257,-0.248
2,1822469699,0.433,0.251,-0.292
2,1822469121,0.733,0.182,-0.17
2,1822469266,0.645,0.21,-0.168
2,1822469410,0.567,0.232,-0.19
2,1822471000,-0.12,0.391,-0.472
2,1822471145,-0.178,0.402,-0.47
2,1822470567,0.033,0.345,-0.399
2,1822470711,-0.023,0.361,-0.429
2,1822470856,-0.071,0.382,-0.548
2,1822472446,-0.447,0.4,-0.53
2,1822472591,-0.452,0.397,-0.516
2,1822472012,-0.397,0.435,-0.519
2,1822472157,-0.407,0.434,-0.541
2,1822472301,-0.423,0.376,-0.38
2,1822473891,-0.358,0.394,-0.359
2,1822474036,-0.323,0.398,-0.34
0,1822473380,0.227,0.407,-0.863
0,1822473524,0.224,0.4,-0.868
0,1822473669,0.227,0.396,-0.833
0,1822475259,0.197,0.369,-0.824
0,1822475403,0.19,0.369,-0.825
0,1822474825,0.202,0.377,-0.843
0,1822474970,0.202,0.369,-0.842
0,1822475114,0.199,0.342,-0.85
0,1822476704,0.16,0.345,-0.847
0,1822476849,0.159,0.349,-0.844
0,1822476271,0.161,0.346,-0.866
0,1822476415,0.159,0.348,-0.861
0,1822476560,0.137,0.345,-0.899
0,1822478150,0.145,0.34,-0.897
0,1822478295,0.144,0.339,-0.888
0,1822477716,0.139,0.345,-0.875
0,1822477861,0.138,0.346,-0.888
0,1822479452,0.154,0.349,-0.896
0,1822479596,0.15,0.354,-0.894
0,1822479741,0.149,0.354,-0.891
0,1822479162,0.139,0.351,-0.886
0,1822479307,0.143,0.347,-0.893
0,1822480897,0.174,0.376,-0.897
0,1822481042,0.169,0.38,-0.9
0,1822481186,0.174,0.386,-0.904
0,1822480608,0.165,0.375,-0.893
0,1822480753,0.174,0.373,-0.886
0,1822482343,0.21,0.408,-0.901
0,1822482488,0.208,0.409,-0.915
0,1822482632,0.208,0.409,-0.926
2,1822473458,-0.411,0.388,-0.451
2,1822473602,-0.391,0.37,-0.424
2,1822473747,0.065,0.29,-0.053
2,1822475337,0.133,0.276,-0.03
2,1822475481,0.205,0.267,-0.007
2,1822474903,-0.042,0.321,-0.157
2,1822475048,0.004,0.312,-0.102
2,1822476637,0.785,0.109,0.221
2,1822476782,0.868,0.062,0.236
2,1822476926,0.943,0.031,0.266
2,1822476348,0.621,0.153,0.19
2,1822476493,0.699,0.14,0.211
2,1822478083,1.57,-0.218,0.33
2,1822478227,1.63,-0.231,0.336
2,1822478372,1.698,-0.241,0.345
2,1822477794,1.402,-0.121,0.341
2,1822477938,1.496,-0.174,0.354
2,1822479528,2.154,-0.408,0.372
2,1822479673,2.186,-0.416,0.379
2,1822479817,2.231,-0.45,0.371
2,1822479239,2.067,-0.412,0.347
2,1822479384,2.118,-0.516,0.389
2,1822480973,2.405,-0.529,0.374
2,1822481118,2.42,-0.536,0.364
2,1822481263,2.416,-0.527,0.369
2,1822480684,2.383,-0.507,0.384
2,1822480829,2.288,-0.453,0.342
2,1822482419,2.256,-0.44,0.323
2,1822482564,2.205,-0.43,0.323
2,1822482709,2.154,-0.404,0.323
0,1822482054,0.207,0.405,-0.878
0,1822482198,0.21,0.42,-0.894
0,1822483789,0.258,0.423,-0.89
0,1822483933,0.258,0.424,-0.892
0,1822484078,0.255,0.427,-0.892
0,1822484222,0.26,0.439,-0.879
0,1822484367,0.267,0.439,-0.873
0,1822484511,0.282,0.443,-0.869
0,1822484656,0.287,0.44,-0.86
0,1822484800,0.289,0.442,-0.853
0,1822485667,0.288,0.46,-0.869
0,1822485812,0.293,0.459,-0.862
0,1822485957,0.295,0.457,-0.852
0,1822486101,0.293,0.462,-0.848
0,1822486246,0.291,0.462,-0.838
0,1822487113,0.294,0.455,-0.845
0,1822487258,0.292,0.452,-0.844
0,1822487402,0.296,0.453,-0.843
0,1822487547,0.29,0.45,-0.838
0,1822487691,0.283,0.449,-0.823
0,1822488559,0.271,0.439,-0.832
0,1822488703,0.272,0.436,-0.832
0,1822488848,0.27,0.43,-0.826
0,1822488992,0.269,0.427,-0.824
0,1822489137,0.266,0.391,-0.868
0,1822490004,0.226,0.408,-0.852
0,1822490149,0.227,0.406,-0.863
0,1822490293,0.224,0.4,-0.873
0,1822490438,0.226,0.394,-0.872
0,1822490582,0.195,0.371,-0.823
2,1822482130,2.31,-0.465,0.357
2,1822483721,1.772,-0.228,0.209
2,1822483865,1.7,-0.188,0.188
2,1822484010,1.633,-0.137,0.168
2,1822484154,1.56,-0.097,0.143
2,1822484299,1.5,-0.075,0.119
2,1822484443,1.43,-0.061,0.099
2,1822484588,1.346,-0.048,0.087
2,1822484733,1.27,-0.021,0.055
2,1822484877,1.199,0.026,-0.283
2,1822485744,0.757,0.163,-0.169
2,1822485888,0.685,0.204,-0.166
2,1822486033,0.598,0.229,-0.177
2,1822486178,0.518,0.259,-0.226
2,1822486322,0.459,0.394,-0.475
2,1822487189,0.057,0.347,-0.4
2,1822487334,-0.008,0.358,-0.409
2,1822487478,-0.051,0.366,-0.455
2,1822487623,-0.093,0.382,-0.485
2,1822487767,-0.442,0.394,-0.521
2,1822488634,-0.383,0.433,-0.518
2,1822488779,-0.401,0.439,-0.536
2,1822488924,-0.414,0.429,-0.549
2,1822489068,-0.438,0.411,-0.536
2,1822490658,-0.329,0.398,-0.34
2,1822490080,-0.418,0.396,-0.449
2,1822490224,-0.388,0.373,-0.43
2,1822490369,-0.375,0.374,-0.392
2,1822490513,-0.36,0.386,-0.042
2,1822492103,0.188,0.27,-0.015
0,1822491449,0.204,0.375,-0.831
0,1822491594,0.209,0.377,-0.83
0,1822491738,0.204,0.371,-0.828
0,1822491883,0.202,0.368,-0.826
0,1822493473,0.16,0.347,-0.843
0,1822492895,0.172,0.352,-0.87
0,1822493039,0.169,0.349,-0.865
0,1822493184,0.165,0.345,-0.856
0,1822493328,0.163,0.344,-0.895
0,1822494918,0.134,0.339,-0.893
0,1822494340,0.132,0.345,-0.875
0,1822494485,0.127,0.345,-0.882
0,1822494629,0.133,0.34,-0.889
0,1822494774,0.139,0.338,-0.892
0,1822496364,0.16,0.357,-0.893
0,1822495786,0.133,0.351,-0.884
0,1822495930,0.141,0.352,-0.891
0,1822496075,0.152,0.348,-0.891
0,1822496219,0.149,0.377,-0.892
0,1822497810,0.174,0.382,-0.897
0,1822497231,0.17,0.369,-0.885
0,1822497376,0.167,0.377,-0.893
0,1822497520,0.165,0.377,-0.894
0,1822497665,0.211,0.413,-0.894
0,1822499255,0.203,0.416,-0.912
0,1822498677,0.205,0.405,-0.879
0,1822498822,0.211,0.404,-0.884
0,1822498966,0.214,0.405,-0.885
0,1822499111,0.252,0.425,-0.888
0,1822500701,0.257,0.429,-0.896
2,1822491525,-0.048,0.318,-0.167
2,1822491670,-0.004,0.314,-0.116
2,1822491814,0.049,0.299,-0.069
2,1822491959,0.124,0.072,0.223
2,1822493548,0.921,0.042,0.25
2,1822492970,0.598,0.159,0.171
2,1822493115,0.669,0.147,0.199
2,1822493259,0.751,0.119,0.212
2,1822493404,0.846,-0.226,0.337
2,1822494993,1.672,-0.241,0.342
2,1822494415,1.383,-0.102,0.345
2,1822494559,1.474,-0.157,0.342
2,1822494704,1.545,-0.204,0.331
2,1822494848,2.168,-0.411,0.384
2,1822496438,2.217,-0.439,0.375
2,1822495860,2.052,-0.411,0.341
2,1822496005,2.103,-0.411,0.343
2,1822496149,2.136,-0.404,0.366
2,1822497739,2.411,-0.536,0.365
2,1822497884,2.423,-0.531,0.364
2,1822497306,2.386,-0.503,0.376
2,1822497450,2.384,-0.511,0.383
2,1822497595,2.389,-0.528,0.327
2,1822499184,2.215,-0.426,0.317
2,1822499329,2.161,-0.408,0.323
2,1822498751,2.306,-0.466,0.357
2,1822498895,2.292,-0.458,0.345
2,1822499040,2.259,-0.446,0.187
2,1822500630,1.644,-0.151,0.172
2,1822500774,1.571,-0.104,0.158
0,1822500123,0.248,0.423,-0.892
0,1822500267,0.256,0.424,-0.886
0,1822500412,0.258,0.425,-0.886
0,1822502002,0.276,0.452,-0.85
0,1822502146,0.271,0.458,-0.852
0,1822501568,0.289,0.442,-0.846
0,1822501713,0.291,0.445,-0.845
0,1822501857,0.284,0.449,-0.831
0,1822503448,0.28,0.453,-0.833
0,1822503592,0.287,0.454,-0.837
0,1822503014,0.292,0.45,-0.841
0,1822503158,0.291,0.457,-0.834
0,1822503303,0.28,0.459,-0.818
0,1822504893,0.278,0.442,-0.816
0,1822505038,0.274,0.436,-0.812
0,1822504460,0.28,0.445,-0.825
0,1822504604,0.281,0.444,-0.824
0,1822504749,0.277,0.416,-0.849
0,1822506339,0.236,0.414,-0.861
0,1822506483,0.23,0.41,-0.86
0,1822505905,0.257,0.425,-0.837
0,1822506050,0.247,0.422,-0.839
0,1822506194,0.208,0.39,-0.84
0,1822507785,0.203,0.385,-0.849
0,1822507929,0.202,0.38,-0.844
0,1822507351,0.227,0.389,-0.842
0,1822507495,0.218,0.391,-0.839
0,1822509086,0.175,0.36,-0.853
0,1822509230,0.166,0.354,-0.862
0,1822509375,0.17,0.351,-0.868
2,1822500196,1.854,-0.26,0.249
2,1822500340,1.787,-0.241,0.215
2,1822500485,1.728,0.132,-0.023
2,1822502075,0.901,0.128,-0.056
2,1822502219,0.837,0.137,-0.115
2,1822501642,1.13,0.059,-0.013
2,1822501786,1.045,0.108,-0.023
2,1822501931,0.261,0.3,-0.301
2,1822503520,0.213,0.331,-0.351
2,1822503665,0.152,0.336,-0.389
2,1822503087,0.399,0.262,-0.304
2,1822503231,0.324,0.299,-0.293
2,1822504821,-0.267,0.38,-0.522
2,1822504965,-0.302,0.396,-0.55
2,1822505110,-0.354,0.417,-0.53
2,1822504532,-0.196,0.403,-0.471
2,1822504676,-0.232,0.386,-0.483
2,1822506266,-0.467,0.427,-0.517
2,1822506411,-0.474,0.444,-0.485
2,1822506555,-0.457,0.442,-0.46
2,1822505977,-0.458,0.397,-0.516
2,1822506122,-0.457,0.415,-0.304
2,1822507711,-0.232,0.36,-0.248
2,1822507856,-0.18,0.326,-0.21
2,1822508001,-0.122,0.312,-0.194
2,1822507422,-0.302,0.393,-0.334
2,1822507567,-0.271,0.231,0.046
2,1822509157,0.365,0.2,0.075
2,1822509301,0.438,0.182,0.099
2,1822509446,0.504,0.169,0.122
0,1822508797,0.177,0.362,-0.83
0,1822508941,0.18,0.339,-0.844
0,1822510532,0.149,0.343,-0.855
0,1822510676,0.144,0.348,-0.857
0,1822510821,0.134,0.347,-0.862
0,1822510243,0.163,0.339,-0.84
0,1822510387,0.153,0.342,-0.878
0,1822511977,0.142,0.341,-0.871
0,1822512122,0.139,0.342,-0.872
0,1822512267,0.135,0.347,-0.878
0,1822511688,0.152,0.344,-0.883
0,1822511833,0.148,0.369,-0.885
0,1822513423,0.149,0.368,-0.879
0,1822513568,0.159,0.37,-0.876
0,1822513713,0.158,0.368,-0.889
0,1822513134,0.15,0.358,-0.89
0,1822514725,0.184,0.392,-0.895
0,1822514869,0.185,0.398,-0.896
0,1822515014,0.186,0.397,-0.894
0,1822515159,0.197,0.398,-0.884
0,1822515303,0.201,0.404,-0.883
0,1822515448,0.205,0.411,-0.885
0,1822515592,0.207,0.411,-0.889
0,1822515737,0.208,0.414,-0.901
0,1822515881,0.209,0.412,-0.921
0,1822516748,0.24,0.424,-0.892
0,1822516893,0.247,0.424,-0.885
0,1822517038,0.252,0.421,-0.891
0,1822517182,0.251,0.427,-0.895
0,1822517327,0.248,0.434,-0.864
2,1822508868,0.227,0.263,0
2,1822510458,1.046,-0.006,0.297
2,1822510603,1.128,-0.024,0.297
2,1822510747,1.199,-0.034,0.297
2,1822510892,1.274,-0.044,0.31
2,1822510313,0.966,0.026,0.336
2,1822511903,1.779,-0.253,0.333
2,1822512048,1.839,-0.28,0.345
2,1822512192,1.899,-0.327,0.362
2,1822512337,1.968,-0.381,0.367
2,1822511758,1.713,-0.248,0.366
2,1822513349,2.284,-0.505,0.359
2,1822513493,2.318,-0.517,0.365
2,1822513638,2.345,-0.511,0.377
2,1822513782,2.364,-0.5,0.374
2,1822513204,2.246,-0.522,0.374
2,1822514794,2.4,-0.515,0.374
2,1822514938,2.385,-0.508,0.361
2,1822515083,2.364,-0.497,0.347
2,1822515227,2.343,-0.476,0.345
2,1822515372,2.315,-0.469,0.353
2,1822515517,2.299,-0.466,0.351
2,1822515661,2.274,-0.453,0.338
2,1822515806,2.234,-0.439,0.324
2,1822515950,2.19,-0.125,0.157
2,1822516818,1.881,-0.263,0.256
2,1822516962,1.818,-0.248,0.231
2,1822517107,1.756,-0.213,0.197
2,1822517251,1.678,-0.171,0.18
2,1822518841,0.862,0.137,-0.098
0,1822518194,0.287,0.441,-0.85
0,1822518339,0.285,0.45,-0.848
0,1822518483,0.279,0.456,-0.853
0,1822518628,0.271,0.457,-0.856
0,1822518773,0.273,0.455,-0.841
0,1822519640,0.293,0.464,-0.84
0,1822519785,0.293,0.461,-0.834
0,1822519929,0.283,0.463,-0.831
0,1822520074,0.279,0.462,-0.832
0,1822520218,0.276,0.445,-0.827
0,1822521086,0.283,0.446,-0.83
0,1822521230,0.28,0.447,-0.815
0,1822521375,0.28,0.452,-0.824
0,1822521519,0.277,0.445,-0.828
0,1822523109,0.245,0.416,-0.849
0,1822522531,0.263,0.424,-0.822
0,1822522676,0.258,0.426,-0.824
0,1822522820,0.25,0.422,-0.831
0,1822522965,0.248,0.418,-0.832
0,1822524555,0.201,0.378,-0.835
0,1822523977,0.23,0.387,-0.861
0,1822524121,0.224,0.391,-0.852
0,1822524266,0.217,0.392,-0.843
0,1822524411,0.211,0.387,-0.85
0,1822526001,0.171,0.352,-0.86
0,1822525423,0.19,0.365,-0.826
0,1822525567,0.179,0.363,-0.83
0,1822525712,0.18,0.36,-0.841
0,1822525856,0.151,0.344,-0.86
0,1822527447,0.142,0.344,-0.867
2,1822518263,1.165,0.035,0.002
2,1822518407,1.084,0.096,-0.016
2,1822518552,0.997,0.123,-0.023
2,1822518696,0.918,0.129,-0.328
2,1822520286,0.183,0.331,-0.375
2,1822519708,0.428,0.257,-0.296
2,1822519852,0.343,0.29,-0.302
2,1822519997,0.285,0.298,-0.302
2,1822520141,0.233,0.324,-0.547
2,1822521731,-0.33,0.409,-0.545
2,1822521153,-0.175,0.406,-0.474
2,1822521298,-0.215,0.399,-0.476
2,1822521442,-0.246,0.379,-0.516
2,1822521587,-0.279,0.432,-0.493
2,1822523177,-0.464,0.443,-0.464
2,1822522599,-0.442,0.399,-0.512
2,1822522743,-0.446,0.401,-0.523
2,1822522888,-0.459,0.417,-0.522
2,1822523032,-0.191,0.34,-0.218
2,1822524622,-0.13,0.317,-0.2
2,1822524044,-0.309,0.397,-0.341
2,1822524188,-0.274,0.386,-0.316
2,1822524333,-0.241,0.365,-0.261
2,1822525923,0.428,0.184,0.091
2,1822526067,0.496,0.17,0.118
2,1822525489,0.218,0.262,-0.008
2,1822525634,0.286,0.236,0.029
2,1822525778,0.352,0.211,0.298
2,1822527368,1.182,-0.031,0.295
2,1822527512,1.25,-0.043,0.308
0,1822526869,0.161,0.346,-0.843
0,1822527013,0.156,0.344,-0.851
0,1822527158,0.155,0.342,-0.857
0,1822527302,0.145,0.348,-0.876
0,1822528893,0.142,0.344,-0.874
0,1822528314,0.144,0.338,-0.891
0,1822528459,0.149,0.337,-0.885
0,1822528604,0.152,0.34,-0.881
0,1822530194,0.165,0.37,-0.882
0,1822530339,0.159,0.372,-0.887
0,1822529760,0.154,0.359,-0.892
0,1822529905,0.148,0.359,-0.889
0,1822530049,0.156,0.365,-0.905
0,1822531640,0.188,0.397,-0.905
0,1822531785,0.196,0.4,-0.894
0,1822531206,0.174,0.385,-0.899
0,1822531351,0.177,0.391,-0.901
0,1822531495,0.184,0.391,-0.927
0,1822533086,0.227,0.422,-0.915
0,1822533230,0.229,0.43,-0.907
0,1822532652,0.211,0.417,-0.926
0,1822532797,0.21,0.415,-0.93
0,1822532941,0.217,0.438,-0.875
0,1822534531,0.271,0.439,-0.876
0,1822534676,0.282,0.443,-0.865
0,1822534098,0.258,0.436,-0.893
0,1822534242,0.257,0.437,-0.887
0,1822534387,0.286,0.457,-0.863
0,1822535977,0.294,0.458,-0.861
0,1822536121,0.293,0.46,-0.857
2,1822526934,0.958,0.031,0.264
2,1822527079,1.031,0.005,0.297
2,1822527223,1.107,-0.264,0.341
2,1822528813,1.89,-0.31,0.352
2,1822528957,1.957,-0.368,0.364
2,1822528379,1.703,-0.247,0.329
2,1822528524,1.767,-0.248,0.328
2,1822528668,2.314,-0.515,0.363
2,1822530258,2.342,-0.51,0.375
2,1822530402,2.366,-0.506,0.377
2,1822529824,2.232,-0.452,0.365
2,1822529969,2.276,-0.495,0.354
2,1822530113,2.396,-0.517,0.372
2,1822531703,2.377,-0.507,0.355
2,1822531848,2.354,-0.491,0.342
2,1822531270,2.421,-0.526,0.37
2,1822531414,2.408,-0.523,0.378
2,1822533005,2.06,-0.331,0.286
2,1822533149,2.014,-0.297,0.28
2,1822533294,1.958,-0.28,0.275
2,1822532716,2.162,-0.406,0.318
2,1822532860,2.114,-0.371,0.12
2,1822534450,1.423,-0.061,0.102
2,1822534595,1.343,-0.049,0.083
2,1822534739,1.261,-0.026,0.057
2,1822534161,1.553,-0.096,0.151
2,1822534306,1.491,0.163,-0.175
2,1822535895,0.677,0.202,-0.167
2,1822536040,0.588,0.226,-0.178
2,1822536184,0.515,0.257,-0.228
0,1822535543,0.272,0.459,-0.859
0,1822535688,0.281,0.459,-0.859
0,1822537277,0.301,0.45,-0.835
0,1822537422,0.293,0.446,-0.83
0,1822537566,0.288,0.44,-0.828
0,1822536988,0.287,0.459,-0.84
0,1822537133,0.296,0.453,-0.842
0,1822538723,0.265,0.432,-0.819
0,1822538867,0.262,0.43,-0.82
0,1822539012,0.266,0.428,-0.825
0,1822538434,0.277,0.438,-0.822
0,1822538578,0.275,0.434,-0.859
0,1822540169,0.229,0.396,-0.849
0,1822540313,0.229,0.392,-0.84
0,1822540458,0.232,0.394,-0.846
0,1822539880,0.233,0.411,-0.86
0,1822540024,0.227,0.371,-0.832
0,1822541614,0.205,0.373,-0.824
0,1822541759,0.204,0.368,-0.82
0,1822541903,0.198,0.364,-0.818
0,1822541325,0.204,0.375,-0.841
0,1822541470,0.166,0.349,-0.871
0,1822543060,0.164,0.346,-0.865
0,1822543204,0.163,0.344,-0.848
0,1822543349,0.156,0.342,-0.839
0,1822542771,0.172,0.347,-0.871
0,1822544361,0.134,0.345,-0.884
0,1822544505,0.135,0.344,-0.889
0,1822544650,0.131,0.342,-0.893
0,1822544794,0.134,0.342,-0.896
2,1822535606,0.817,0.131,-0.144
2,1822535751,0.749,0.346,-0.394
2,1822537341,-0.012,0.361,-0.411
2,1822537485,-0.056,0.372,-0.455
2,1822537630,-0.105,0.387,-0.48
2,1822537052,0.128,0.33,-0.397
2,1822537196,-0.391,0.436,-0.522
2,1822538787,-0.407,0.44,-0.533
2,1822538931,-0.423,0.431,-0.549
2,1822539076,-0.44,0.408,-0.54
2,1822538498,-0.364,0.42,-0.522
2,1822540088,-0.423,0.396,-0.447
2,1822540232,-0.392,0.37,-0.433
2,1822540377,-0.371,0.367,-0.398
2,1822540521,-0.361,0.386,-0.359
2,1822539943,-0.453,0.427,-0.448
2,1822541533,-0.043,0.319,-0.168
2,1822541677,-0.002,0.314,-0.113
2,1822541822,0.056,0.297,-0.061
2,1822541966,0.122,0.278,-0.035
2,1822541388,-0.095,0.314,0.141
2,1822542978,0.602,0.16,0.175
2,1822543123,0.677,0.146,0.206
2,1822543267,0.763,0.12,0.221
2,1822543411,0.846,0.08,0.226
2,1822542834,0.534,-0.053,0.328
2,1822544423,1.387,-0.104,0.338
2,1822544568,1.472,-0.165,0.335
2,1822544712,1.552,-0.205,0.328
2,1822544857,1.615,-0.226,0.337
0,1822544216,0.133,0.349,-0.878
0,1822545806,0.141,0.352,-0.891
0,1822545951,0.145,0.346,-0.897
0,1822546095,0.15,0.344,-0.898
0,1822546240,0.149,0.347,-0.896
0,1822546385,0.151,0.354,-0.893
0,1822546529,0.154,0.359,-0.889
0,1822546674,0.155,0.363,-0.882
0,1822546818,0.16,0.37,-0.879
0,1822546963,0.169,0.37,-0.891
0,1822547830,0.175,0.384,-0.899
0,1822547975,0.187,0.39,-0.9
0,1822548120,0.187,0.392,-0.902
0,1822548264,0.19,0.39,-0.897
0,1822548409,0.194,0.421,-0.9
0,1822549276,0.218,0.413,-0.928
0,1822549421,0.215,0.416,-0.937
0,1822549565,0.219,0.421,-0.932
0,1822549710,0.221,0.425,-0.914
0,1822549854,0.289,0.435,-0.865
0,1822550722,0.255,0.437,-0.895
0,1822550867,0.258,0.432,-0.888
0,1822551011,0.266,0.438,-0.878
0,1822551156,0.278,0.44,-0.86
0,1822552746,0.294,0.459,-0.855
0,1822552168,0.278,0.46,-0.859
0,1822552313,0.284,0.456,-0.864
0,1822552457,0.288,0.456,-0.865
0,1822552602,0.294,0.46,-0.839
0,1822554192,0.289,0.444,-0.84
2,1822544279,1.99,-0.401,0.355
2,1822545869,2.051,-0.414,0.342
2,1822546013,2.097,-0.407,0.342
2,1822546158,2.134,-0.402,0.364
2,1822546302,2.175,-0.409,0.376
2,1822546447,2.216,-0.437,0.368
2,1822546591,2.257,-0.482,0.361
2,1822546736,2.296,-0.51,0.364
2,1822546880,2.32,-0.511,0.37
2,1822548471,2.359,-0.497,0.344
2,1822547892,2.414,-0.532,0.363
2,1822548037,2.407,-0.521,0.37
2,1822548182,2.391,-0.515,0.369
2,1822548326,2.375,-0.51,0.274
2,1822549916,1.965,-0.288,0.264
2,1822549338,2.175,-0.403,0.318
2,1822549483,2.121,-0.374,0.308
2,1822549627,2.072,-0.336,0.287
2,1822549772,2.021,-0.304,0.083
2,1822551361,1.277,-0.029,0.066
2,1822550783,1.565,-0.107,0.146
2,1822550928,1.503,-0.084,0.127
2,1822551072,1.437,-0.066,0.102
2,1822552662,0.606,0.216,-0.171
2,1822552807,0.53,0.247,-0.218
2,1822552229,0.831,0.135,-0.122
2,1822552373,0.772,0.15,-0.161
2,1822552518,0.695,0.2,-0.164
2,1822554108,-0.05,0.367,-0.443
2,1822554252,-0.088,0.382,-0.478
0,1822553614,0.286,0.459,-0.844
0,1822553758,0.288,0.453,-0.846
0,1822553903,0.29,0.454,-0.841
0,1822554048,0.289,0.431,-0.82
0,1822555638,0.264,0.426,-0.822
0,1822555060,0.278,0.441,-0.819
0,1822555204,0.276,0.439,-0.82
0,1822555349,0.271,0.435,-0.818
0,1822555493,0.234,0.393,-0.847
0,1822557084,0.233,0.39,-0.844
0,1822556505,0.228,0.408,-0.867
0,1822556650,0.223,0.403,-0.864
0,1822556795,0.228,0.4,-0.856
0,1822558385,0.202,0.371,-0.821
0,1822558529,0.2,0.365,-0.819
0,1822557951,0.197,0.38,-0.846
0,1822558096,0.198,0.375,-0.839
0,1822558240,0.203,0.372,-0.859
0,1822559831,0.171,0.344,-0.848
0,1822559975,0.163,0.339,-0.842
0,1822559397,0.166,0.353,-0.866
0,1822559542,0.165,0.347,-0.868
0,1822559686,0.169,0.34,-0.894
0,1822561277,0.131,0.343,-0.893
0,1822561421,0.137,0.342,-0.887
0,1822560843,0.136,0.343,-0.876
0,1822560987,0.131,0.343,-0.885
0,1822561132,0.128,0.345,-0.888
0,1822562723,0.151,0.347,-0.891
0,1822562867,0.154,0.349,-0.897
2,1822553674,0.152,0.326,-0.391
2,1822553819,0.071,0.343,-0.395
2,1822553963,-0.001,0.356,-0.529
2,1822555553,-0.416,0.434,-0.549
2,1822555697,-0.435,0.418,-0.546
2,1822555119,-0.362,0.412,-0.534
2,1822555264,-0.388,0.432,-0.519
2,1822555408,-0.4,0.38,-0.446
2,1822556998,-0.383,0.371,-0.407
2,1822557143,-0.367,0.389,-0.363
2,1822556565,-0.461,0.431,-0.457
2,1822556709,-0.427,0.407,-0.455
2,1822556854,-0.015,0.311,-0.138
2,1822558444,0.033,0.295,-0.084
2,1822558588,0.1,0.282,-0.044
2,1822558010,-0.113,0.312,-0.199
2,1822558155,-0.059,0.314,-0.18
2,1822559745,0.656,0.146,0.197
2,1822559889,0.743,0.122,0.212
2,1822560034,0.819,0.084,0.221
2,1822559455,0.515,0.164,0.125
2,1822559600,0.58,0.162,0.331
2,1822561190,1.451,-0.144,0.334
2,1822561334,1.531,-0.194,0.331
2,1822561479,1.597,-0.224,0.341
2,1822560901,1.273,-0.047,0.312
2,1822561045,1.353,-0.084,0.344
2,1822562635,2.089,-0.408,0.339
2,1822562780,2.124,-0.41,0.359
2,1822562924,2.163,-0.409,0.376
0,1822562289,0.138,0.342,-0.881
0,1822562433,0.138,0.347,-0.886
0,1822562578,0.175,0.375,-0.9
0,1822564168,0.168,0.38,-0.902
0,1822564313,0.165,0.379,-0.907
0,1822563735,0.17,0.373,-0.89
0,1822563879,0.175,0.372,-0.896
0,1822565470,0.214,0.409,-0.889
0,1822565614,0.218,0.412,-0.896
0,1822565759,0.214,0.419,-0.908
0,1822565181,0.201,0.399,-0.886
0,1822565325,0.211,0.405,-0.885
0,1822566916,0.254,0.436,-0.885
0,1822567060,0.258,0.433,-0.887
0,1822567205,0.253,0.426,-0.892
0,1822566626,0.238,0.427,-0.898
0,1822566771,0.252,0.427,-0.85
0,1822568361,0.292,0.447,-0.845
0,1822568506,0.287,0.453,-0.843
0,1822568651,0.279,0.458,-0.845
0,1822568072,0.286,0.443,-0.856
0,1822568217,0.291,0.458,-0.849
0,1822569807,0.293,0.461,-0.842
0,1822569952,0.28,0.455,-0.832
0,1822570096,0.285,0.451,-0.831
0,1822569518,0.298,0.46,-0.852
0,1822569663,0.282,0.442,-0.837
0,1822571253,0.284,0.442,-0.829
0,1822571398,0.282,0.44,-0.821
0,1822571543,0.276,0.435,-0.823
2,1822562346,1.979,-0.382,0.364
2,1822562491,2.04,-0.501,0.38
2,1822564081,2.384,-0.506,0.379
2,1822564225,2.392,-0.522,0.37
2,1822564370,2.408,-0.532,0.365
2,1822563791,2.373,-0.5,0.369
2,1822563936,2.314,-0.475,0.355
2,1822565526,2.296,-0.462,0.346
2,1822565670,2.27,-0.443,0.332
2,1822565815,2.248,-0.429,0.319
2,1822565237,2.337,-0.484,0.345
2,1822566826,1.877,-0.264,0.245
2,1822566971,1.811,-0.247,0.219
2,1822567115,1.744,-0.219,0.2
2,1822567260,1.664,-0.168,0.176
2,1822566682,1.937,-0.276,0.263
2,1822568272,1.159,0.048,-0.005
2,1822568416,1.073,0.091,-0.022
2,1822568561,0.997,0.124,-0.028
2,1822568705,0.924,0.133,-0.054
2,1822568127,1.231,-0.003,-0.249
2,1822569717,0.42,0.259,-0.292
2,1822569861,0.338,0.294,-0.301
2,1822570006,0.28,0.295,-0.307
2,1822570151,0.236,0.322,-0.344
2,1822569572,0.495,0.264,-0.487
2,1822571162,-0.176,0.403,-0.471
2,1822571307,-0.219,0.392,-0.48
2,1822571451,-0.25,0.375,-0.523
2,1822571596,-0.287,0.392,-0.548
0,1822570964,0.287,0.446,-0.838
0,1822572555,0.257,0.424,-0.837
0,1822572699,0.249,0.42,-0.847
0,1822572844,0.248,0.418,-0.854
0,1822572988,0.242,0.416,-0.863
0,1822572410,0.26,0.425,-0.825
0,1822574000,0.227,0.39,-0.845
0,1822574145,0.217,0.388,-0.846
0,1822574290,0.206,0.386,-0.85
0,1822574434,0.199,0.379,-0.848
0,1822574579,0.199,0.38,-0.842
